date,open,high,low,close,volume,sma,fast,slow,macd,signal_sma,signal_ma
2024-05-31 15:25:00+05:30,1404.0,1408.3,1402.05,1407.0,2241679,1425.3365384615386,1414.7892516845627,1420.7865004399632,-5.997248755400506,-2.005138768855128,-2.7605300083038955
2024-06-03 09:15:00+05:30,1440.0,1440.0,1422.5,1426.05,608537,1425.3115384615385,1416.5216745023222,1421.1763892962622,-4.654714793940002,-2.7079098311644683,-3.1393669654311167
2024-06-03 09:20:00+05:30,1425.35,1426.7,1418.45,1421.45,334479,1425.1346153846155,1417.279878425042,1421.1966567557984,-3.916778330756415,-3.314074321602473,-3.2948492384961763
2024-06-03 09:25:00+05:30,1421.85,1422.25,1415.75,1418.85,150139,1424.7173076923077,1417.5214355904202,1421.022830329443,-3.5013947390227713,-3.846062431211951,-3.3361583386014955
2024-06-03 09:30:00+05:30,1419.0,1419.15,1413.05,1414.5,153774,1424.2173076923077,1417.05659934574,1420.5396577124473,-3.483058366707155,-4.204407579600633,-3.365538344222627
2024-06-03 09:35:00+05:30,1414.55,1415.05,1410.6,1410.8,197865,1423.3673076923078,1416.0940456002415,1419.8182015855994,-3.724155985357811,-4.380078858295292,-3.437261872449664
2024-06-03 09:40:00+05:30,1410.65,1413.4,1410.5,1411.55,109628,1422.5192307692307,1415.3949616617429,1419.2057422088883,-3.8107805471454412,-4.411513988358795,-3.5119656073888192
2024-06-03 09:45:00+05:30,1411.35,1411.5,1405.7,1411.3,213022,1421.6884615384615,1414.7649675599362,1418.6201316748966,-3.8551641149604166,-4.291915204986304,-3.580605308903139
2024-06-03 09:50:00+05:30,1411.2,1412.95,1410.3,1412.3,100998,1420.8423076923075,1414.3857417814845,1418.1519737730523,-3.7662319915677926,-4.078836402762034,-3.61773064543607
2024-06-03 09:55:00+05:30,1412.2,1416.0,1411.7,1415.5,98795,1420.0653846153846,1414.5571661227946,1417.9555312713446,-3.398365148550056,-3.7900715575564288,-3.573857546058867
2024-06-03 10:00:00+05:30,1415.45,1417.45,1408.05,1409.65,957286,1419.1134615384615,1413.8022174885184,1417.3403067327265,-3.538089244208095,-3.6660020520306613,-3.5667038856887125
2024-06-03 10:05:00+05:30,1409.65,1410.0,1409.05,1409.7,173145,1418.194230769231,1413.1711071056695,1416.7743580858578,-3.6032509801882497,-3.63116567974531,-3.57401330458862
2024-06-03 10:10:00+05:30,1409.95,1410.0,1408.8,1409.2,130579,1417.396153846154,1412.560167550951,1416.2132945239423,-3.653126972991231,-3.6480248168529164,-3.589836038269142
2024-06-03 10:15:00+05:30,1409.2,1410.0,1409.1,1409.9,166843,1416.5288461538462,1412.1509110046509,1415.7456430777243,-3.5947320730733736,-3.660433006449163,-3.5908152452299884
2024-06-03 10:20:00+05:30,1410.0,1410.0,1408.6,1409.05,170291,1415.7115384615386,1411.673847773166,1415.2496695164114,-3.575821743245342,-3.643951423992222,-3.5878165448330592
2024-06-03 10:25:00+05:30,1409.25,1409.5,1407.5,1409.45,79175,1414.926923076923,1411.331717346525,1414.8200643670475,-3.4883470205224967,-3.6081254765896724,-3.5679226399709467
2024-06-03 10:30:00+05:30,1409.5,1410.0,1408.8,1410.0,104249,1414.1076923076923,1411.126837754752,1414.463022562081,-3.3361848073291185,-3.550461109075084,-3.5215750734425812
2024-06-03 10:35:00+05:30,1409.85,1410.0,1408.35,1409.85,226496,1413.276923076923,1410.9304011770978,1414.121317187112,-3.1909160100142344,-3.4865371111246883,-3.455443260756912
2024-06-03 10:40:00+05:30,1409.85,1412.4,1409.7,1410.3,257445,1412.4846153846156,1410.8334163806212,1413.8382566547334,-3.0048402741122118,-3.4428121250760393,-3.365322663427972
2024-06-03 10:45:00+05:30,1410.2,1410.4,1409.5,1409.75,60899,1411.6596153846153,1410.6667369374486,1413.5354228284568,-2.8686858910082265,-3.368433974720498,-3.265995308944023
2024-06-03 10:50:00+05:30,1409.75,1410.2,1409.05,1409.95,57467,1410.9057692307692,1410.5564697163027,1413.269835952275,-2.7133662359722166,-3.269557892029828,-3.1554694943496617
2024-06-03 10:55:00+05:30,1409.95,1410.0,1406.7,1406.7,112147,1410.6692307692306,1409.9631666830253,1412.7831814372917,-2.820014754266367,-3.176989867727065,-3.088378546333003
2024-06-03 11:00:00+05:30,1406.7,1407.65,1406.0,1406.65,78152,1410.7576923076922,1409.4534487317906,1412.328871701196,-2.875422969405463,-3.097066633986186,-3.045787430947495
2024-06-03 11:05:00+05:30,1406.6,1407.2,1406.25,1406.7,62698,1410.8153846153848,1409.029841234592,1411.911918241848,-2.8820770072561572,-3.0199838855429437,-3.0130453462092275
2024-06-03 11:10:00+05:30,1406.7,1408.2,1406.65,1407.55,46923,1411.078846153846,1408.802173352347,1411.5888131868965,-2.7866398345495327,-2.9420164204348365,-2.9677642438772884
2024-06-03 11:15:00+05:30,1407.55,1408.15,1405.6,1406.05,178397,1411.1442307692307,1408.3787620673704,1411.178530728608,-2.799768661237522,-2.882414626424659,-2.934165127349335
2024-06-03 11:20:00+05:30,1406.1,1408.85,1406.0,1408.85,65262,1411.2153846153847,1408.4512602108518,1411.0060469709333,-2.5547867600814698,-2.8117335986543517,-2.858289453895762
2024-06-03 11:25:00+05:30,1408.75,1408.85,1408.0,1408.15,55373,1410.5269230769231,1408.4049124861053,1410.7944879360493,-2.3895754499440045,-2.74337084041344,-2.7645466531054104
2024-06-03 11:30:00+05:30,1408.1,1409.0,1408.0,1408.85,35483,1410.0423076923075,1408.473387488243,1410.6504517926383,-2.177064304395344,-2.666523997456453,-2.647050183363397
2024-06-03 11:35:00+05:30,1408.7,1409.45,1408.05,1409.3,36779,1409.6750000000002,1408.6005586438978,1410.5504183265168,-1.949859682619035,-2.5816899359727663,-2.5076120832145246
2024-06-03 11:40:00+05:30,1409.4,1410.0,1408.55,1410.0,141953,1409.5019230769233,1408.8158573140674,1410.5096465986267,-1.693789284559216,-2.4565537726719717,-2.344847523483463
2024-06-03 11:45:00+05:30,1410.0,1410.0,1409.2,1409.85,130940,1409.4653846153847,1408.9749561888264,1410.4607838876173,-1.4858276987908994,-2.3021542981592424,-2.17304355854495
2024-06-03 11:50:00+05:30,1409.8,1410.0,1409.15,1409.7,85154,1409.3942307692307,1409.0865013905454,1410.4044295255715,-1.3179281350260226,-2.1283599790225605,-2.0020204738411644
2024-06-03 11:55:00+05:30,1409.7,1409.95,1408.1,1408.25,63102,1409.276923076923,1408.9578088689232,1410.244842153307,-1.2870332843838241,-1.9617370290041487,-1.8590230359496964
2024-06-03 12:00:00+05:30,1408.25,1410.0,1408.2,1409.95,235980,1409.1865384615387,1409.1104536583196,1410.2230019938029,-1.112548335483325,-1.774268103920349,-1.709728095856422
2024-06-03 12:05:00+05:30,1409.65,1410.3,1409.4,1409.95,291335,1408.973076923077,1409.2396146339627,1410.2027796238915,-0.9631649899288277,-1.5974212405700554,-1.5604154746709031
2024-06-03 12:10:00+05:30,1409.95,1410.0,1408.25,1408.25,70163,1408.9192307692308,1409.0873662287377,1410.058129281381,-0.9707630526434059,-1.4397754186477667,-1.4424849902654038
2024-06-03 12:15:00+05:30,1408.35,1409.55,1408.0,1408.75,61625,1408.8826923076922,1409.0354637320088,1409.9612308160936,-0.9257670840847823,-1.3007423941688154,-1.3391414090292795
2024-06-03 12:20:00+05:30,1408.8,1409.95,1408.4,1409.1,63395,1408.878846153846,1409.0453923886228,1409.8974359408273,-0.8520435522045773,-1.1787628241227646,-1.241721837664339
2024-06-03 12:25:00+05:30,1409.15,1409.75,1408.3,1408.8,59941,1408.8365384615386,1409.00763971345,1409.816144389655,-0.8085046762048478,-1.0803978676389459,-1.1550784053724408
2024-06-03 12:30:00+05:30,1408.5,1409.8,1408.5,1409.3,467862,1408.8461538461538,1409.052618219073,1409.7779114719028,-0.7252932528297151,-0.9958940403099253,-1.0691213748638957
2024-06-03 12:35:00+05:30,1409.3,1409.9,1408.0,1409.9,85076,1408.8634615384615,1409.182984646908,1409.7869550665766,-0.6039704196687126,-0.9165654052702242,-0.976091183824859
2024-06-03 12:40:00+05:30,1409.9,1410.0,1409.05,1410.0,42075,1408.8634615384615,1409.3086793166144,1409.802736172756,-0.4940568561416967,-0.8284569132433212,-0.8796843182882266
2024-06-03 12:45:00+05:30,1410.0,1410.0,1408.2,1408.95,47517,1408.8288461538464,1409.2534978832891,1409.7395705303297,-0.4860726470406007,-0.7588485034163518,-0.8009619840387014
2024-06-03 12:50:00+05:30,1408.9,1410.0,1408.2,1409.95,53975,1408.8153846153846,1409.360652055091,1409.7551578984535,-0.39450584336259453,-0.6956641537978814,-0.7196707559034801
2024-06-03 12:55:00+05:30,1409.9,1410.0,1409.25,1410.0,77923,1408.8249999999998,1409.4590132773847,1409.77329435042,-0.3142810730353176,-0.622721711619205,-0.6385928193298476
2024-06-03 13:00:00+05:30,1410.0,1410.0,1408.5,1409.0,56001,1408.7884615384614,1409.3883958500946,1409.716013287426,-0.3276174373313552,-0.556260639757713,-0.5763977429301491
2024-06-03 13:05:00+05:30,1408.95,1409.1,1408.3,1408.9,68404,1408.8730769230772,1409.3132580270033,1409.6555678587279,-0.34230983172460583,-0.4996235597043829,-0.5295801606890405
2024-06-03 13:10:00+05:30,1408.85,1409.1,1408.1,1409.0,79952,1408.9634615384616,1409.2650644843873,1409.6070072766,-0.3419427922126488,-0.44778335037191636,-0.49205268699376215
2024-06-03 13:15:00+05:30,1409.0,1409.0,1408.0,1408.3,73304,1409.0249999999999,1409.1165930252507,1409.5101919227777,-0.3935988975269993,-0.4109284220049479,-0.4723619291004096
2024-06-03 13:20:00+05:30,1408.25,1409.8,1407.5,1409.45,86588,1409.098076923077,1409.1678864059813,1409.5057332618312,-0.3378468558498753,-0.3813591371361882,-0.4454589144503027
2024-06-03 13:25:00+05:30,1409.4,1409.55,1408.4,1409.05,74671,1409.2134615384614,1409.1497500358303,1409.4719752424362,-0.32222520660593545,-0.36226673163221473,-0.42081217288142925
2024-06-03 13:30:00+05:30,1408.95,1409.55,1408.25,1409.45,58837,1409.2365384615384,1409.1959423380101,1409.4703474467,-0.2744051086899617,-0.3387481162599215,-0.39153076004313575
2024-06-03 13:35:00+05:30,1409.05,1409.65,1407.0,1407.0,74474,1409.1923076923076,1408.8581050552393,1409.2873587469446,-0.4292536917052985,-0.34260898829799974,-0.3990753463755683
2024-06-03 13:40:00+05:30,1407.1,1407.75,1406.1,1407.2,85805,1409.128846153846,1408.603011969818,1409.1327395805042,-0.5297276106862228,-0.36654749248143365,-0.4252057992376992
2024-06-03 13:45:00+05:30,1407.0,1407.55,1406.0,1406.1,71367,1409.005769230769,1408.2179332052306,1408.9080922041705,-0.6901589989399781,-0.4068298882157251,-0.47819643917815496
2024-06-03 13:50:00+05:30,1406.1,1407.55,1405.95,1407.05,274929,1408.8923076923077,1408.0382511736566,1408.7704557446023,-0.7322045709456688,-0.4501515259069543,-0.5289980655316577
2024-06-03 13:55:00+05:30,1407.1,1408.55,1406.55,1408.5,59047,1408.8403846153847,1408.1092894546325,1408.7504219857428,-0.6411325311103155,-0.48339483022891727,-0.5514249586473893
2024-06-03 14:00:00+05:30,1408.6,1409.7,1408.35,1409.4,79573,1408.8288461538464,1408.307860307766,1408.7985388756879,-0.49067856792180464,-0.49418146027278453,-0.5392756805022724
2024-06-03 14:05:00+05:30,1409.4,1409.4,1408.0,1408.25,60422,1408.8288461538464,1408.2989587219558,1408.7579063663777,-0.45894764442186897,-0.5076371034474505,-0.5232100732861917
2024-06-03 14:10:00+05:30,1408.25,1408.5,1406.4,1407.35,56722,1408.728846153846,1408.1529650724242,1408.6536170059053,-0.5006519334810946,-0.5274622953224681,-0.5186984453251723
2024-06-03 14:15:00+05:30,1407.25,1408.35,1407.0,1407.3,58169,1408.6269230769233,1408.0217396766666,1408.553349079542,-0.5316094028753469,-0.5560405502319554,-0.5212806368352072
2024-06-03 14:20:00+05:30,1407.3,1408.0,1406.5,1407.3,47434,1408.5903846153847,1407.9107028033332,1408.4605084069833,-0.5498056036501566,-0.5694352071147174,-0.5269856301981971
2024-06-03 14:25:00+05:30,1407.4,1407.5,1406.05,1406.5,57971,1408.503846153846,1407.6936716028204,1408.3152855620215,-0.6216139592011132,-0.5796448013941498,-0.5459112959987803
2024-06-03 14:30:00+05:30,1406.35,1407.0,1406.0,1406.55,62326,1408.4057692307692,1407.5177221254635,1408.1845236685383,-0.6668015430748255,-0.5770495285202438,-0.5700893454139894
2024-06-03 14:35:00+05:30,1406.55,1407.0,1406.35,1406.85,58383,1408.3307692307692,1407.4149956446229,1408.0856700634613,-0.6706744188384164,-0.5702128449527714,-0.5902063600988747
2024-06-03 14:40:00+05:30,1406.85,1407.35,1406.35,1406.7,70007,1408.2307692307693,1407.304996314681,1407.9830278365382,-0.6780315218572923,-0.5743127328135466,-0.6077713924505582
2024-06-03 14:45:00+05:30,1406.5,1407.0,1405.65,1406.5,76838,1408.1,1407.1811507278069,1407.8731739227205,-0.6920231949136451,-0.5966843580348622,-0.6246217529431756
2024-06-03 14:50:00+05:30,1406.5,1407.0,1406.05,1406.95,62451,1407.9826923076923,1407.145589077375,1407.8047906691856,-0.6592015918106426,-0.6189347966336148,-0.631537720716669
2024-06-03 14:55:00+05:30,1406.35,1407.0,1406.0,1406.2,63447,1407.8769230769228,1407.000113834702,1407.685917286283,-0.6858034515810232,-0.6395071875336069,-0.6423908668895398
2024-06-03 15:00:00+05:30,1406.2,1406.25,1404.1,1405.0,286094,1407.6865384615385,1406.6924040139786,1407.4869604502621,-0.7945564362835285,-0.6687235245789603,-0.6728239807683376
2024-06-03 15:05:00+05:30,1404.75,1405.75,1404.0,1405.0,209563,1407.4942307692306,1406.4320341656742,1407.3027411576502,-0.8707069919760215,-0.7043792343929454,-0.7124005830098744
2024-06-03 15:10:00+05:30,1405.3,1405.85,1404.4,1405.8,272620,1407.371153846154,1406.3347981401857,1407.1914269978242,-0.8566288576384977,-0.7304920008859881,-0.7412462379355991
2024-06-03 15:15:00+05:30,1405.8,1407.5,1405.05,1406.4,448333,1407.275,1406.3448291955417,1407.1328027757631,-0.7879735802214327,-0.7439555605689444,-0.7505917063927658
2024-06-03 15:20:00+05:30,1406.35,1407.3,1405.15,1407.15,285954,1407.203846153846,1406.4687016269968,1407.1340766442252,-0.6653750172283708,-0.7433667381678283,-0.7335483685598868
2024-06-03 15:25:00+05:30,1407.15,1408.55,1406.9,1408.2,223683,1407.2000000000003,1406.7350552228434,1407.213033929838,-0.4779787069946906,-0.7211386476275392,-0.6824344362468475
2024-06-04 09:15:00+05:30,1409.0,1415.0,1392.0,1395.7,428151,1406.6711538461536,1405.037354419329,1406.360216601702,-1.322862182373001,-0.7912318684563565,-0.8105199854720782
2024-06-04 09:20:00+05:30,1395.7,1397.9,1382.5,1387.1,493269,1405.826923076923,1402.27776143174,1404.9335338904648,-2.6557724587248686,-1.0130730758912705,-1.1795704801226363
2024-06-04 09:25:00+05:30,1386.35,1389.8,1384.0,1387.6,152373,1404.9865384615384,1400.0196442883953,1403.649568417097,-3.6299241287017594,-1.3401975955713523,-1.669641209838461
2024-06-04 09:30:00+05:30,1387.15,1389.55,1381.0,1384.9,395589,1404.1365384615383,1397.6935451671038,1402.260711497312,-4.567166330208238,-1.7593764726740977,-2.249146233912416
2024-06-04 09:35:00+05:30,1384.85,1387.0,1382.0,1386.8,388176,1403.3519230769232,1396.0176151413955,1401.1154736086223,-5.0978584672268425,-2.229059969924189,-2.8188886805753013
2024-06-04 09:40:00+05:30,1386.8,1394.9,1385.8,1392.1,162480,1402.8134615384615,1395.4149051196423,1400.4476607487243,-5.032755629081976,-2.693074055640131,-3.2616620702766363
2024-06-04 09:45:00+05:30,1392.1,1402.0,1392.0,1400.95,546319,1402.5788461538464,1396.266458178159,1400.4848710636336,-4.218412885474663,-3.0742339784460455,-3.4530122333162416
2024-06-04 09:50:00+05:30,1400.95,1402.8,1397.05,1400.8,241341,1402.2826923076923,1396.9639261507498,1400.5082139478088,-3.5442877970590416,-3.3941131762050087,-3.471267346064802
2024-06-04 09:55:00+05:30,1401.0,1407.0,1398.6,1399.5,147807,1401.901923076923,1397.3540913583267,1400.4335314331563,-3.079440074829563,-3.6831644392977725,-3.392901891817754
2024-06-04 10:00:00+05:30,1399.5,1400.0,1394.25,1396.1,93951,1401.4346153846152,1397.1611542262765,1400.1125291047742,-2.951374878497745,-3.864110294422744,-3.3045964891537523
2024-06-04 10:05:00+05:30,1396.1,1400.2,1395.75,1398.05,67329,1401.076923076923,1397.2978997299263,1399.9597491710872,-2.661849441160939,-3.8647855146934185,-3.1760470795551896
2024-06-04 10:10:00+05:30,1398.5,1403.35,1397.75,1402.75,48878,1400.901923076923,1398.1366843868607,1400.1664344176734,-2.029750030812693,-3.6869883927057447,-2.94678766980669
2024-06-04 10:15:00+05:30,1402.5,1404.4,1402.05,1403.5,116330,1400.7557692307694,1398.9618098658052,1400.4133652015494,-1.4515553357441604,-3.340809393320847,-2.647741202994184
2024-06-04 10:20:00+05:30,1403.25,1408.0,1400.0,1407.75,381750,1400.8038461538463,1400.3138391172197,1400.9568196310643,-0.6429805138445772,-2.845822954056151,-2.2467890651642626
2024-06-04 10:25:00+05:30,1407.5,1412.8,1407.45,1411.55,216400,1400.996153846154,1402.042479253032,1401.7414996583927,0.30097959463932966,-2.253185706976006,-1.737235333203544
2024-06-04 10:30:00+05:30,1411.55,1411.95,1405.5,1405.5,147293,1400.944230769231,1402.5744055217963,1402.0199070911044,0.554498430691865,-1.7228622274019472,-1.278888580424462
2024-06-04 10:35:00+05:30,1405.9,1408.9,1404.85,1408.25,103524,1401.0038461538463,1403.4475739030584,1402.4813954547262,0.9661784483321298,-1.2216993112473726,-0.8298751746731436
2024-06-04 10:40:00+05:30,1408.3,1408.6,1405.55,1405.55,143747,1400.9673076923077,1403.7710240718186,1402.708699495117,1.0623245767017124,-0.7615032388550086,-0.4514352243981724
2024-06-04 10:45:00+05:30,1405.55,1407.0,1401.45,1405.55,77302,1400.9134615384614,1404.0447126761542,1402.9191661991822,1.1255464769719765,-0.30851197713615064,-0.13603888412414256
2024-06-04 10:50:00+05:30,1405.1,1407.55,1401.65,1401.65,213245,1400.7384615384617,1403.6762953413613,1402.8251538881316,0.8511414532297294,0.0818203444628125,0.061397183346631856
2024-06-04 10:55:00+05:30,1401.1,1402.45,1393.2,1402.0,363948,1400.6230769230772,1403.4184037503826,1402.7640313778995,0.654372372483067,0.38005616705123024,0.1799922211739189
2024-06-04 11:00:00+05:30,1402.0,1403.2,1396.45,1401.15,233647,1400.475,1403.069418558016,1402.644473498055,0.424945059960919,0.5885562110184613,0.2289827889313189
2024-06-04 11:05:00+05:30,1400.55,1401.5,1388.0,1396.3,252356,1400.1096153846154,1402.0279695490904,1402.1745124981992,-0.14654294910883436,0.6437159404335439,0.15387764132328824
2024-06-04 11:10:00+05:30,1396.45,1400.4,1391.9,1395.9,251414,1399.7057692307692,1401.0852050030765,1401.7097337946288,-0.6245287915523932,0.5408816753011302,-0.0018036452518480628
2024-06-04 11:15:00+05:30,1396.1,1405.3,1395.9,1401.3,185330,1399.4807692307693,1401.1182503872185,1401.6793831431748,-0.5611327559563506,0.4169226545624396,-0.11366946739274858
2024-06-04 11:20:00+05:30,1401.65,1410.0,1401.35,1410.0,126143,1399.5499999999997,1402.4846734045695,1402.2957251325693,0.18894827200028885,0.33056374608112393,-0.05314591951414109
2024-06-04 11:25:00+05:30,1409.75,1410.7,1406.4,1410.35,90921,1400.1134615384617,1403.6947236500205,1402.8923380857123,0.8023855643082243,0.3016816335929586,0.117960377250332
2024-06-04 11:30:00+05:30,1410.0,1410.35,1402.1,1404.55,468793,1400.7846153846153,1403.8263046269403,1403.015127857141,0.811176769799431,0.26675166612934237,0.2566036557601518
2024-06-04 11:35:00+05:30,1404.55,1407.7,1402.25,1405.5,181049,1401.4730769230769,1404.0837962227956,1403.1991924603155,0.8846037624800829,0.2704697004904928,0.38220367710413805
2024-06-04 11:40:00+05:30,1405.5,1405.95,1400.0,1401.2,56337,1402.1000000000001,1403.6401352654425,1403.051104129922,0.5890311355205995,0.2632095630502186,0.42356916878743034
2024-06-04 11:45:00+05:30,1400.9,1406.6,1398.45,1403.3,141261,1402.7346153846154,1403.5878067630667,1403.0695408610388,0.5182659020279061,0.27357854550210603,0.4425085154355255
2024-06-04 11:50:00+05:30,1403.3,1405.0,1401.25,1402.35,47841,1403.128846153846,1403.397374953364,1403.016241537999,0.3811334153651842,0.3322092526658859,0.4302334954214572
2024-06-04 11:55:00+05:30,1402.35,1402.35,1387.35,1387.35,121556,1402.6057692307693,1400.928548037462,1401.8557792018507,-0.927231164388786,0.29857565568406447,0.15874056345940857
2024-06-04 12:00:00+05:30,1387.45,1396.1,1387.3,1393.7,81430,1402.3326923076925,1399.8164637240063,1401.251647409121,-1.43518368511468,0.20145888577758342,-0.16004428625540917
2024-06-04 12:05:00+05:30,1393.7,1394.25,1385.0,1385.95,128775,1401.8115384615385,1397.6831616126208,1400.1181920454824,-2.435030432861595,-0.09009430365151477,-0.6150415155766463
2024-06-04 12:10:00+05:30,1385.3,1389.85,1375.05,1381.55,314430,1401.2519230769233,1395.2011367491407,1398.7427704124837,-3.5416336633429637,-0.572763106723869,-1.2003599451299098
2024-06-04 12:15:00+05:30,1382.2,1389.95,1381.45,1386.2,209194,1400.7961538461536,1393.816346480042,1397.8136763078553,-3.997329827813246,-1.107041617569722,-1.7597539216665772
2024-06-04 12:20:00+05:30,1386.2,1389.2,1371.1,1371.1,254331,1399.5788461538464,1390.321523944651,1395.8348854702365,-5.513361525585424,-1.8179266495770006,-2.5104754424503466
2024-06-04 12:25:00+05:30,1371.1,1372.0,1358.35,1366.95,230070,1398.173076923077,1386.7259048762432,1393.695264324293,-6.969359448049772,-2.657747825529264,-3.402252243570232
2024-06-04 12:30:00+05:30,1366.4,1388.1,1366.4,1384.0,140511,1397.2596153846155,1386.3065348952828,1392.9770965965677,-6.670561701284896,-3.4565064481195753,-4.055914135113165
2024-06-04 12:35:00+05:30,1383.4,1388.25,1370.0,1372.25,178440,1395.7480769230767,1384.1439910652393,1391.441756107933,-7.297765042693754,-4.309717387903902,-4.704284316629282
2024-06-04 12:40:00+05:30,1372.25,1389.5,1371.9,1384.35,98292,1394.9346153846152,1384.17568474751,1390.916440840679,-6.740756093168784,-4.95566460221279,-5.111578671937183
